	comment	comment_date	is_merged	merged_at	request_changes
3520	Force-pushed an update addressing your comments.	2016-12-05 13:12:40	1.0	2016-12-07 12:32:10	0
3521	Regarding backporting, I think HV-1165 and HV-1176 would be worth a 5.3.4?	2016-12-07 10:41:54	1.0	2016-12-07 12:32:10	0
3522	"I'd prefer `isCollection()` or `isCollectionType()`.

""element collection"" reminds too much of the construct with the same name in JPA (`@ElementCollection`). Here I'd refer to any collection-kind type by ""collection"" including maps, i.e. not `java.util.Collection`."	2016-12-05 11:05:15	1.0	2016-12-07 12:32:10	1
3523	getCollectionElementType().	2016-12-05 11:05:41	1.0	2016-12-07 12:32:10	0
3524	Maybe `TypeWithList2`? When looking at the usage above, I first thought the type itself would be a list type.	2016-12-05 11:07:35	1.0	2016-12-07 12:32:10	0
3525	"Ok, if we need to do all that, how about avoiding the conversion to list then alltogether and have explicite iterator types:

    private static class BooleanArrayIterator implements Iterator<Boolean> {

        private boolean[] values;
        private int current = 0;

        public BooleanArrayIterator(boolean[] values) {
            this.values = values;
        }

        @Override
        public boolean hasNext() {
            return current < values.length;
        }

        @Override
        public Boolean next() {
            boolean result = values[current];
            current++;
            return result;
        }
    }"	2016-12-05 11:32:17	1.0	2016-12-07 12:32:10	1
3526	We prefer to use `{@code ...}` over `<code>...</code>`. The reasoning is layed out in the contributor guide.	2016-12-07 10:20:42	1.0	2016-12-07 12:32:10	1
3527	"Do you think `@param` and `@return` add much value here?

I'm all for great documentation, but I think not stating the obvious also is a virtue as it reduces the time to read. Hence I often only put a method comment and omit the others. I'd only add them if there is something specific to say about them. That's what I'd put here:

    /**
     * Whether the given type represents a collection of elements or not (i.e. whether it's an
     * {@code Iterable}, {@code Map} or array type).
     */

I know it's nit-picking, but I thought I'd bring it up so we may converge (I've also changed my style over time, so you may see examples I wrote using the style I'm critizing here ;))."	2016-12-07 10:27:04	1.0	2016-12-07 12:32:10	1
3528	Wow, very thorough testing overall :) 👍 	2016-12-07 10:29:19	1.0	2016-12-07 12:32:10	0
3529	You could use `CollectionHelper#asSet()` instead.	2016-12-07 10:32:42	1.0	2016-12-07 12:32:10	1
3530	Weird. That's what I usually do. I think I copy pasted it from somewhere else. Will fix.	2016-12-07 10:45:21	1.0	2016-12-07 12:32:10	0
3531	"I used to agree with you. What made me change my mind is that it generates Javadoc warnings and I would like to have zero of them in the future as we might miss something important.

I don't have any issue to conform to the opposite if you think it's better."	2016-12-07 10:46:53	1.0	2016-12-07 12:32:10	0
3532	Yeah, it took some time but considering we already missed 2 bugs and a regression in this area, I thought it was in order.	2016-12-07 10:47:54	1.0	2016-12-07 12:32:10	0
3533	I'd prefer more useful docs over making a tool happy. I don't know whether it's possible, but maybe one could have different rules/policies for API/SPI (where I can get behind a 0 warnings policy) and internal parts (where that seems over the top).	2016-12-07 10:50:43	1.0	2016-12-07 12:32:10	1
3534	"Can one of the admins add this person to the trusted builders? (reply with: ""add to whitelist"" or ""ok to test"")"	2016-11-29 19:20:45	1.0	2016-11-30 07:49:22	0
3535	"ok to test
"	2016-11-29 19:37:34	1.0	2016-11-30 07:49:22	0
3536	Nice catch, @ZoXaL, thanks!	2016-11-30 07:49:37	1.0	2016-11-30 07:49:22	0
3537	Note that this requires https://github.com/beanvalidation/beanvalidation-api/pull/72 (allowing `@Valid` to be used on type parameters).	2016-11-30 09:24:23	1.0	2016-12-21 15:38:01	0
3538	"> I'm wondering if I should extract the unrelated fixes into proper JIRAs and get them committed? It would keep the patch smaller. WDYT?

Yes, that would be nice. The first few commits (in actual order within my branch, the shown order in the PR differs a bit) are un-related."	2016-12-01 11:21:29	1.0	2016-12-21 15:38:01	0
3539	@gunnarmorling it should be rebased now that I extracted the unrelated commits. I also fixed the typos in the test method names and it might have created a conflict here too.	2016-12-01 16:43:51	1.0	2016-12-21 15:38:01	0
3540	Jenkins, retest this please	2016-12-21 14:36:11	1.0	2016-12-21 15:38:01	0
3541	Merged, thanks!	2016-12-21 15:38:25	1.0	2016-12-21 15:38:01	0
3542	That's just a quick hack here; as said, it'd have to be more generic.	2016-11-29 15:17:46	1.0	2016-12-21 15:38:01	0
3543	"Currently it's not needed, but I'm wondering whether we should require `@ExtractedValue` on the actual type itself:

    class LegacyMapValueExtractor implements ValueExtractor<@ExtractedValue Map<?, ?>> { ... }

It seems nice for consistency purposes and makes this extractor's purpose more apparent.
"	2016-11-29 15:19:53	1.0	2016-12-21 15:38:01	1
3544	That thing is nightmare-ish. It works for the general case now, but eventually, the logic would have to be refined. Specifically, it works due to the order of registration of built-in extractors (more specific ones before more general ones). It didn't seem needed to implement it 100% for now.	2016-11-29 15:22:25	1.0	2016-12-21 15:38:01	0
3545	That test is interesting as basis for tinkering around with it.	2016-11-29 15:23:13	1.0	2016-12-21 15:38:01	0
3546	Wondering if `listItem` and `iterableItem` (or `listElement` and `iterableElement`) would be more descriptive? It's just a detail but I was surprised to see an index for `listValue` and then I understood it was only an item, not the list.	2016-12-01 10:30:36	1.0	2016-12-21 15:38:01	1
3547	Nothing related to your code but we have a typo here: s/Paramer/Parameter/	2016-12-01 10:31:43	1.0	2016-12-21 15:38:01	1
3548	Superfluous new line.	2016-12-01 10:37:24	1.0	2016-12-21 15:38:01	1
3549	Maybe make it unmodifiable?	2016-12-01 10:45:25	1.0	2016-12-21 15:38:01	1
3550	"Just to be sure, the order of the extractors is not important?

It should be made unmodifiable."	2016-12-01 10:51:29	1.0	2016-12-21 15:38:01	0
3551	"Yes, ""listItem"" would be better.

That said, the entire contract needs to change anyways, it needs to be more generic. That's one of the next things to look into. But essentially we don't know the ""nature"" of the association navigated into, so we cannot work with a fixed set of pre-defined methods. One idea is to the creation of `Node` instances to that contract, but we'll have to see."	2016-12-01 11:23:48	1.0	2016-12-21 15:38:01	1
3552	+1	2016-12-01 11:24:08	1.0	2016-12-21 15:38:01	0
3553	It currently is important, but eventually it shouldn't be. In the end I think we need to keep the most specific extractor per type parameter, e.g. if we have an extractor for `Iterable<@ExtractedValue E` and one for `List<@ExtractedValue E` and the validated value is an `ArrayList`, only keep the latter. But I didn't get there yet. Currently it will simply keep the first extractor found per type variable, hence the order of insertion in the constructor is relevant. It's a hack to make things work a bit.	2016-12-01 11:26:27	1.0	2016-12-21 15:38:01	0
3554	OK, additional comment (but probably useless if it goes away): as you inversed the order of key and value in `mapValue`, I think you should do the same for `listValue` and have the index as second parameter. It would be more consistent.	2016-12-01 12:11:05	1.0	2016-12-21 15:38:01	1
3555	That's what I thought and with this new implementation with an `HashMap`, you lose the order.	2016-12-01 12:13:05	1.0	2016-12-21 15:38:01	0
3556	It currently works because we only will take the first extractor found per type parameter (see the `containsKey()` call above). What's first per type parameter is determined by the insertion order in the constructor. It's all just a fugly work-around for the time being :)	2016-12-02 11:11:38	1.0	2016-12-21 15:38:01	0
3557	What's the legacyness in this call (not following).	2016-12-15 15:09:04	1.0	2016-12-21 15:38:01	0
3558	And how will the legacy be used over the non legacy extractor?	2016-12-15 15:10:00	1.0	2016-12-21 15:38:01	0
3559	I designed it by requiring the annotation as well but I don't think I have hard arguments for (or against) it.	2016-12-15 15:11:15	1.0	2016-12-21 15:38:01	0
3560	What is this one doing?	2016-12-15 15:13:59	1.0	2016-12-21 15:38:01	0
3561	How can you dare challenge @Sanne and not set the right size from the get to ! :D 	2016-12-15 15:20:40	1.0	2016-12-21 15:38:01	0
3562	So this model does not support the IntegerAndList kind of model, correct? Or is `value(...)` the one we would use?	2016-12-15 16:00:46	1.0	2016-12-21 15:38:01	0
3563	"I think I would have preferred something like

```
""addressByType[key('too short')].value""
```

At least for strings and any type that we don't know and will be `toString`ed.
We make exceptions for numbers, booleans, dates"	2016-12-15 16:19:23	1.0	2016-12-21 15:38:01	1
3564	Twice the same stuff?	2016-12-15 16:35:07	1.0	2016-12-21 15:38:01	0
3565	hum I think I got it.	2016-12-15 16:38:15	1.0	2016-12-21 15:38:01	0
3566	just a minor style issue: shouldn't we call it tmpCascadedValueExtractors to be consistent with the others? Or is it a naming we don't want to keep?	2016-12-20 08:35:34	1.0	2016-12-21 15:38:01	0
3567	s/used for to/used to/	2016-12-20 08:37:27	1.0	2016-12-21 15:38:01	0
3568	Missing new line.	2016-12-20 08:39:14	1.0	2016-12-21 15:38:01	1
3569	Btw I don't think initializing it with `null` is such a good idea, considering `ValueExtractors` constructor will throw a NPE.	2016-12-20 12:43:53	1.0	2016-12-21 15:38:01	1
3570	Any reason why you indented with 2 tabs?	2016-12-20 13:15:47	1.0	2016-12-21 15:38:01	0
3571	AFAICS it's not a case that can happen but I think I would prefer it to be initialized to an empty map in the other case.	2016-12-20 15:55:33	1.0	2016-12-21 15:38:01	1
3572	s/found/found for/ ?	2016-12-20 15:59:51	1.0	2016-12-21 15:38:01	0
3573	Maybe remove the `OrConstrained` here too?	2016-12-20 16:02:55	1.0	2016-12-21 15:38:01	1
3574	Same here.	2016-12-20 16:03:45	1.0	2016-12-21 15:38:01	0
3575	It's used when cascading into a non-collection association (e.g. `@Valid Address address`).	2016-12-20 19:02:35	1.0	2016-12-21 15:38:01	0
3576	No, just an oversight.	2016-12-20 19:03:11	1.0	2016-12-21 15:38:01	0
3577	Yes, that's just a left-over.	2016-12-20 19:03:28	1.0	2016-12-21 15:38:01	0
3578	Care to explain the second part of the condition? Thanks.	2016-12-21 09:09:43	1.0	2016-12-21 15:38:01	0
3579	Ok.	2016-12-21 10:14:57	1.0	2016-12-21 15:38:01	0
3580	It has become obsolete with my latest commit (going to push it asap). It was needed to prevent repeated validation of an object which was part of the graph (e.g. the validated bean) _and_ contained within an array visited during cascaded validation.	2016-12-21 10:16:17	1.0	2016-12-21 15:38:01	0
3581	It's only needed within this if block?	2016-12-21 10:28:27	1.0	2016-12-21 15:38:01	0
3582	Ok.	2016-12-21 10:29:51	1.0	2016-12-21 15:38:01	0
3583	Ok.	2016-12-21 10:29:54	1.0	2016-12-21 15:38:01	0
3584	Ok.	2016-12-21 10:31:52	1.0	2016-12-21 15:38:01	0
3585	You can remove the JFX_UNWRAPPER_CLASS constant at the top of the class.	2016-12-21 12:57:51	1.0	2016-12-21 15:38:01	1
3586	You know it's dangerous to let a parenthesis open!	2016-12-21 13:01:36	1.0	2016-12-21 15:38:01	1
3587	Same here.	2016-12-21 13:02:10	1.0	2016-12-21 15:38:01	0
3588	Sorry for the nitpicking but it's the only thing you let me: looks like you got the new line wrong in the javadoc comment.	2016-12-21 13:04:52	1.0	2016-12-21 15:38:01	1
3589	"If we plan to remove it someday, I think the best is to remove it now.

But if it does not cost us, I think we should probably keep it (or throw an error if we consider it's not a valid pattern anymore)"	2016-12-21 13:05:53	1.0	2016-12-21 15:38:01	0
3590	s/MultipleTypeParameterException/MultipleTypeParameter**s**Exception/	2016-12-21 13:10:14	1.0	2016-12-21 15:38:01	1
3591	This is a bugfix, isn't it? It doesn't look related to the patch.	2016-12-21 13:15:53	1.0	2016-12-21 15:38:01	0
3592	Yes, in that case you'd invoke `indexedValue()` for each list element and `value()` for the single int property.	2016-12-21 13:16:30	1.0	2016-12-21 15:38:01	0
3593	"The legacy one will be used for `@Valid Set<Order> orders`, and the new one will be used for `Set<@Valid Order> orders`. The difference being that the former would validate any property constraints on a custom `Set` implementation, whereas the latter would only validate the actual iterable elements.

Selection is happening via the type parameter to which extractors are bound: the non-legacy one is bound to `<T>` of Iterable, the legacy one is bound to an internal pseudo type parameter `ANNOTATED_ELEMENT`. Depending on where `@Valid` is spotted, one or the other will be used."	2016-12-21 13:36:49	1.0	2016-12-21 15:38:01	0
3594	:)	2016-12-21 13:36:58	1.0	2016-12-21 15:38:01	0
3595	Ok, I've added this to the follow-up issue HV-1190.	2016-12-21 13:37:23	1.0	2016-12-21 15:38:01	0
3596	Thanks, done.	2016-12-21 13:37:38	1.0	2016-12-21 15:38:01	0
3597	"Ha, but you didn't notice the typeo in ""instantation"" :)"	2016-12-21 13:38:32	1.0	2016-12-21 15:38:01	1
3598	I was talking about the `allBindings` map. I don't feel comfortable having it set to null in some cases while we are using it below without a null check. For the time being, I don't think we can be in the case where it is null and we need it in the for loop but I'd better be safe and not have this pattern.	2016-12-21 13:38:56	1.0	2016-12-21 15:38:01	1
3599	Yes, it's a bug fix; it was uncovered in the course of implementing the new mechanism. I wouldn't bother backporting unless a user reports it.	2016-12-21 13:40:09	1.0	2016-12-21 15:38:01	0
3600	you're missing an //end::include[]	2016-12-21 13:40:37	1.0	2016-12-21 15:38:01	1
3601	Ok.	2016-12-21 13:41:27	1.0	2016-12-21 15:38:01	0
3602	Ok.	2016-12-21 13:42:29	1.0	2016-12-21 15:38:01	0
3603	Added it back.	2016-12-21 13:55:54	1.0	2016-12-21 15:38:01	0
3604	Yes, I'd fix it when it actually can happen. I'm expecting this code to be changed quite a fair bit anyways.	2016-12-21 13:57:24	1.0	2016-12-21 15:38:01	0
3605	"Can one of the admins add this person to the trusted builders? (reply with: ""add to whitelist"" or ""ok to test"")"	2016-11-28 22:00:00	0.0		0
3606	Jenkins, add to whitelist	2016-11-28 22:23:50	0.0		0
3607	OK, perfect! Will squash and merge. Thanks!	2016-11-29 08:40:26	0.0		0
3608	"@bayerls one last thing: could you sign the CLA for the Hibernate Validator project at https://cla.jboss.org/index.seam? It's a one time thing for all your contributions to the project. 

Thanks!"	2016-11-29 09:00:28	0.0		0
3609	@bayerls can you ping me when it's done and give me your username? Thanks!	2016-11-29 19:39:12	0.0		0
3610	"@gsmet I signed and verified with the username bayerls some hours ago. Currently, the status is still ""Awaiting approval by project lead"". Glad I could help!"	2016-11-29 21:55:54	0.0		0
3611	Thanks, @bayerls! The CLA is approved an I've merged your change into master (6.0) and 5.4.	2016-11-30 08:10:43	0.0		0
3612	Also added one more commit for some related clean-up.	2016-11-30 08:11:29	0.0		0
3613	"Looks very good, thanks!

Minor comment: could you remove the `this.` occurrences in front of `dynamicPayload` in the existing code of this method and amend your commit? We should be consistent and I see no reason to keep `this.`.

Additional bonus point for being in line with our checkstyle rules!"	2016-11-28 22:35:25	0.0		1
3614	Pushed a new commit to remove the module files as they are not useful anymore.	2016-11-27 20:37:40	1.0	2016-12-01 07:36:14	0
3615	"Well, they are not useful anymore because we use the ones from the WildFly distribution and we update them.

So we don't have to maintain our own."	2016-11-29 10:57:43	1.0	2016-12-01 07:36:14	0
3616	"Where is this update happening?

It does for the TCK runner, but eventually we should be using the patch
file there, too.
"	2016-11-29 10:59:12	1.0	2016-12-01 07:36:14	0
3617	"I think just the major should be fine (10, 11), and that one would
implicitly target the latest minor of that major.
"	2016-11-29 11:01:03	1.0	2016-12-01 07:36:14	0
3618	"Are you sure it does?

AFAICS, the `setupModules.groovy` script from the TCK runner also updates the files in place."	2016-11-29 11:04:00	1.0	2016-12-01 07:36:14	0
3619	"Just had another look :) You are right that there is a script now that updates the existing descriptors in place (in _modules/target/wildfly-patched_) when creating the patch file. So the copies are not needed any more.

For the TCK runner we have a script (essentially the same one as above) which updates the descriptors of the WF unzipped for testing. Instead, it should use the patch created as described above and apply it in the same way the integration tests are doing it. I should have done it right when moving to the patching mechanism, but then I had forgotten about it."	2016-11-29 11:11:27	1.0	2016-12-01 07:36:14	1
3620	Created https://hibernate.atlassian.net/browse/HV-1167 to track the use of the module file.	2016-11-29 11:23:16	1.0	2016-12-01 07:36:14	0
3621	@gunnarmorling pushed an update addressing both HV-1167 and HV-1168	2016-11-30 16:31:41	1.0	2016-12-01 07:36:14	1
3622	Merged; thanks, @gsmet. Added one more commit for removing the now obsolete Groovy patching script from the TCK runner module.	2016-12-01 07:37:03	1.0	2016-12-01 07:36:14	0
3623	"Cool.

Also make the WF version more flexible?"	2016-11-29 10:44:23	1.0	2016-12-01 07:36:14	0
3624	"Yup, good catch. What do you think we should use for the version? 10, 10.1, 10.1.0.Final? Not sure how we can consider the module files as stable.

We will probably have to provide several patches for each version of WF we want to allow the upgrade for. Typically, when 11 will just be out, we will probably want to support both 10.1 and 11.

WDYT?"	2016-11-29 11:00:06	1.0	2016-12-01 07:36:14	1
3625	Merged and backported.	2016-11-30 07:47:12	1.0	2016-11-30 07:46:15	0
3626	Rebased and merged. Thanks, @gsmet!	2016-11-30 07:48:26	1.0	2016-11-30 07:47:51	0
3627	@gunnarmorling force pushed an update fixing the javax.el commit. It's the only one that has this issue.	2016-11-29 18:04:11	1.0	2016-11-30 07:37:45	0
3628	Pushed all remaining commits. Thanks a lot, @gsmet!	2016-11-30 07:38:08	1.0	2016-11-30 07:37:45	0
3629	Very nice to see this, @marko-bekhta! Could you maybe describe a bit the current status? I.e. what's working, what is not, any larger road blocks you see?	2016-11-30 08:14:38	0.0		0
3630	"Hi @gunnarmorling ! Well so here's how I see this:
1. create a `JandexMetaDataProvider` (some code is already present) which will receive jandex index and go through classes/interfaces and look for constraints.
2. to create `BeanConfiguration`s there will be a set of builders (similar to what is present for `XmlMetaDataProvider`). Currently I've started to work on `ConstrainedFieldJandexBuilder`. It seems to me that these builders will have a few methods in common so most likely there will be one abstract and a few implementations for Type, Field, Method, Constructor
3. with having a way to create `BeanConfiguration` from step 2, create a map with all configurations. 

So right now I'm looking into how to create `ConstraintElement`s from Jandex index. There are a few things left that I'm thinking about at this point. They are marked as TODOs in the code. Here they are:

- is there a way to find out if an annotation is a constraint or not based on `AnnotationInstance` (Jandex class)
- how to convert `AnnotationInstance` to `Annotation` which is used to init `ConstraintDescriptorImpl` (for this one I think I'll try to do something similar to what is present in `MetaConstraintBuilder#buildMetaConstraint` with `AnnotationDescriptor` and `AnnotationFactory.create`

Also I've created a very simple `ConstrainedFieldJandexBuilderTest` that creates a jandex index form a bean to help write/debug all this jandex related code. 

So basically there's not much done for now :( . And I just wanted to have a place to discuss these kind of things. So I that I don't write a lot of code that will be wrong :)  Also one more question - is it ok to use Java 8 here or should we stay with 7 and ignore Streams and lambdas ?"	2016-11-30 10:37:49	0.0		0
3631	@marko-bekhta just a quick answer on the Java 8 side: we won't backport this so feel free to use streams and lambdas and whatever fancy Java 8 features you want!	2016-11-30 16:42:12	0.0		0
3632	"> is there a way to find out if an annotation is a constraint or not based on AnnotationInstance (Jandex class)

You'd have to mimic what's done by `ConstraintHelper#isConstraintAnnotation()`. In the first iteration it should be enough to check for presence of the `Constraint` (meta) annotation. I've [just asked](http://lists.jboss.org/pipermail/wildfly-dev/2016-December/005561.html) on wildfly-dev how to obtain meta-annotations, as it isn't clear from the API to me.

> how to convert AnnotationInstance to Annotation

We'd have to create an annotation proxy ourselve as we do it for XML-based configuration, too. See `org.hibernate.validator.internal.xml.MetaConstraintBuilder.buildMetaConstraint()`. It's not clear to me yet how to get the actual annotation type, but the answer may be provided with my question above on wildfly-dev."	2016-12-01 08:48:52	0.0		0
3633	@marko-bekhta, I think you are on the right track overall. Let's see what comes out of my question on wildfly-dev.	2016-12-01 08:54:40	0.0		0
3634	@gunnarmorling  thanks for the info! I've just pushed a new commit and there's Annotation creation in `ConstrainedFieldJandexBuilder#instanceToAnnotation` method. 	2016-12-01 08:57:37	0.0		0
3635	"hi @gunnarmorling  @gsmet,

I'm looking at the next line:
```
if ( annotationProcessingOptions.areParameterConstraintsIgnoredFor( executable, i ) ) {
   metadata.add(....);
}
```

and I'm wondering if it should be with `!` or not ? it's in `AnnotationMetaDataProvider:455`

----------
nevermind :) "	2016-12-04 11:52:39	0.0		1
3636	"Hi @gunnarmorling and @gsmet 
here's an update on this task - I've finished with the builders for constraints and with the Jandex provider (in general). There are some things left to be done like get the index from somewhere and a few things from TODOs. I'll list them below:

- how the index should be received by provider ?
- change class search (as @gunnarmorling  mentioned `JandexHelper.getClassForName`). I've made a `JandexHelper` and it's methods nonstatic so the inside logic of `getClassForName`can be changed without changes to the method itself. I plan to look into this change next. 
- there seems to be a problem with Jandex index and parameter annotations. Please see test `ConstrainedFieldJandexBuilderTest.validAnnotationIsMissing`. It looks that Jandex is ignoring the `@Valid` annotation on a parameter. As a result - right now jandex metadata provider is throwing an  for cases when there's a type argument constraint for method parameter.
- there are a couple of methods like `isIndexable`, `isMap`, `isIterable` which are reusing `ReflectionHelper` methods, and I cannot see a way to mimic the logic using Jandex classes
- I haven't found any possibility to determine if annotation is a constraint or not based on Jandex classes, and I can see that for now there's no answer on wildfly-dev about it.
- in `GroupSequenceJandexHelper` there are two methods copied from `AnnotationMetaDataProvider` to obtain GroupSequenceProvider. Based on what is done in them - not sure if it'll be possible to do the same with jandex classes.
- don't see a way to filter out synthetic methods. 
- methods and constructors are returned in one collection and they don't have any differences (at least I didn't find any obvious one :) ). Constructor names are in such form `<init>` so I've added a logic to check if method name match this form then it's a constructor and we should look for a constructor rather that for a method in such case, when looking for a class member (reflection class)
- maybe `parameterNameProvider` can be improved to consume not only Method/Constructor ? But as` Executable executable` is already available at the point when `parameterNameProvider` is used - not sure if such change would be of any use.

That seems to summarize it all :) "	2016-12-05 18:44:35	0.0		0
3637	"Hey @marko-bekhta, we still need to follow up in more depth, but one quick answer to the last one:

> maybe parameterNameProvider can be improved to consume not only Method/Constructor ? 

We cannot really change that one as it's part of the BV API, but check out `ExecutableParameterNameProvider`. It does what you want."	2016-12-16 09:42:18	0.0		0
3638	HI @gunnarmorling ! Thanks for the answer. I've used the `ExecutableParameterNameProvider` in the code already - for example you can see at this [line](https://github.com/hibernate/hibernate-validator/pull/585/files#diff-023c77d1e50bc32478c8febc35517603R175). It was just a thought to maybe save some execution time, but as at that point `Executable` is already available it probably will not do any change....	2016-12-16 09:51:59	0.0		0
3639	@marko-bekhta FYI, I'm taking a look at it. I'll probably push some fixes.	2016-12-21 14:46:23	0.0		0
3640	@gsmet Great! thanks for the update. 	2016-12-21 15:09:05	0.0		0
3641	"@marko-bekhta 

> there seems to be a problem with Jandex index and parameter annotations. Please see test ConstrainedFieldJandexBuilderTest.validAnnotationIsMissing. It looks that Jandex is ignoring the @Valid annotation on a parameter. As a result - right now jandex metadata provider is throwing an for cases when there's a type argument constraint for method parameter.

AFAICS, the test is working. Did I miss something?"	2016-12-21 16:18:17	0.0		0
3642	"@gsmet 
for me it gives next:
```
java.lang.AssertionError: 
Expected size:<3> but was:<2> in:
<[""javax.validation.constraints.NotNull"", ""javax.validation.constraints.Size""]>

at org.hibernate.validator.test.internal.metadata.jandex.ConstrainedFieldJandexBuilderTest.validAnnotationIsMissing(ConstrainedFieldJandexBuilderTest.java:94)
```
So it seems that `@Valid` is ignored ..."	2016-12-21 17:10:58	0.0		1
3643	@marko-bekhta it's weird. I don't have this error at all. It's working correctly here.	2016-12-23 16:35:08	0.0		0
3644	"> how the index should be received by provider?

This is something that is still undecided AFAIK. We need to see how we could get the index from WildFly.

I'm also wondering how we could test this Jandex stuff with all our tests (simply replacing the `AnnotationMetaDataProvider` to see how it behaves). It's really not easy considering you have to add the indexed classes one at a time.

If we can find a way to access the Jandex index of WildFly, we could run the TCK in container mode (-Dincontainer) to exercise the Jandex implementation.

> change class search (as @gunnarmorling mentioned JandexHelper.getClassForName). I've made a JandexHelper and it's methods nonstatic so the inside logic of getClassForNamecan be changed without changes to the method itself. I plan to look into this change next.

I haven't taken a look at this. I think it can be left alone for now.

> there seems to be a problem with Jandex index and parameter annotations. Please see test ConstrainedFieldJandexBuilderTest.validAnnotationIsMissing. It looks that Jandex is ignoring the @Valid annotation on a parameter. As a result - right now jandex metadata provider is throwing an for cases when there's a type argument constraint for method parameter.

As mentioned, I don't have this issue at all. The test is passing here (I'm running the test in Eclipse if it matters).

> there are a couple of methods like isIndexable, isMap, isIterable which are reusing ReflectionHelper methods, and I cannot see a way to mimic the logic using Jandex classes

Yeah, they are less used now due to changes Gunnar made recently but we still need them.

I think I'll rebase your patch on top of our recent work and see how it goes from there.

> I haven't found any possibility to determine if annotation is a constraint or not based on Jandex classes, and I can see that for now there's no answer on wildfly-dev about it.

I think I did make it work.

> in GroupSequenceJandexHelper there are two methods copied from AnnotationMetaDataProvider to obtain GroupSequenceProvider. Based on what is done in them - not sure if it'll be possible to do the same with jandex classes.

Let's keep them for now, we'll see if we need a parent class or something once we have a working experiment.

> don't see a way to filter out synthetic methods.

I did it the hard way. We'll need to open a Jandex issue so that they expose a method for it.

> methods and constructors are returned in one collection and they don't have any differences (at least I didn't find any obvious one :) ). Constructor names are in such form <init> so I've added a logic to check if method name match this form then it's a constructor and we should look for a constructor rather that for a method in such case, when looking for a class member (reflection class)

Yeah, I think it's as good as we can do for now. I moved it to its own method to be more clear. We will need to open a Jandex issue.

> maybe parameterNameProvider can be improved to consume not only Method/Constructor ? But asExecutable executable is already available at the point when parameterNameProvider is used - not sure if such change would be of any use.

Haven't taken a look to this yet.

Next comment will be about the changes I made."	2016-12-23 16:45:08	0.0		0
3645	"> it's weird. I don't have this error at all. It's working correctly here.

@gsmet It definitely is... I've just tried to run the test with maven and it fails:

```
Results :

Failed tests: 
  ConstrainedFieldJandexBuilderTest.testGetConstrainedFields:68 » Validation HV0...
  ConstrainedFieldJandexBuilderTest.validAnnotationIsMissing:94 
Expected size:<3> but was:<2> in:
<[""javax.validation.constraints.NotNull"", ""javax.validation.constraints.Size""]>

Tests run: 2, Failures: 2, Errors: 0, Skipped: 0

```

as well as if I run the test through the IDEA ... and it's the behavior that I have on two different computers ..."	2016-12-23 16:59:28	0.0		1
3646	"My current tree is here: https://github.com/gsmet/hibernate-validator/tree/pr/585 .

I fixed a couple of bugs, the provider is now working (I haven't inspected the result yet, just that there's some BeanConfiguration returned).

Note that one important change is that it does not scan all the classes of the index but just the constrained beans. I'm still unsure my implementation is sufficient, especially regarding class hierarchy.

Apart from that, I mainly cleaned up/reorganized the code. Here are a few general comments that might help you:
* always make your methods/fields private by default and make them protected only if needed
* put the methods only required by a subclass in the subclass itself, not in the parent
* no need for commenting everything: we document the API and what might be unclear but, for a private method, if you understand what it does just by reading its name and parameters, there's no need for javadoc

We are on Holiday shutdown starting this evening but I think I'll try to revisit a few things next week. I'd like to rebase this on the current master as I'm not sure it's going to be an easy task. And I still need to understand a few things.

Finally I would really like to find a way to build a usable index."	2016-12-23 17:10:09	0.0		1
3647	"Hi @gsmet, great improvements to the implementation! I'm not sure either about filtering constrained beans, I suppose - we'll be more sure when we have a real index at our hands, right ? And good catch with those stream concatenations :). 

The only thing that I'd probably change is a return type of `JandexMetaDataProvider#findConstrainedBeans` from `Set` to `Stream`. But it's just my personal preference - I try to return `Streams` instead of collections wherever possible to omit returning modifiable collections (to prevent change of state of some bean enclosing that collection) and to prevent calls to `stream()` right after receiving a collection. I don't know if that would be more efficient than what we have right now but I'd probably would done something like this:

```
private static Stream<ClassInfo> findConstrainedBeans(IndexView indexView, List<DotName> constraintAnnotations) {
		// TODO HV-644: not sure this is totally accurate. I'm especially wondering how it will behave with subclasses and such.
		return constraintAnnotations.stream()
				.flatMap( constraintAnnotation -> indexView.getAnnotations( constraintAnnotation ).stream() )
				.map( ai -> ai.target() )
				.map( JandexMetaDataProvider::annotationInstanceToClassInfo )
				.distinct();
	}
```

Also thanks for those points on visibility modifiers and documentation! 

I've tried to run the tests on one more machine - and it's still the same for me - the tests are failing with the same error. (I tried to run the code from your branch as well). 

Thanks again and Happy New Year to you! :)"	2017-01-02 10:22:48	0.0		1
3648	Closing this one. I'll create another one superseding this one to continue the discussion.	2017-01-06 17:37:31	0.0		0
3649	"@marko-bekhta personally I'm all for using streams when you expect to work on the result. But if not, I must admit my preference is to use good old collection types.

It's only an implementation detail anyway. If we get to just having that to discuss, I think we would have come a great way ;)."	2017-01-06 17:39:08	0.0		0
3650	Using this one without passing a classloader may give us trouble due to classes not being visible to the implicitly used loader. You can check out `org.hibernate.validator.internal.util.privilegedactions.LoadClass` and its usage as a starting point.	2016-12-01 08:52:41	0.0		1
